sentence,word,label
Is presentation slide ka visual layout change karo,karo,URD
Flight booking status online modify kar diya hai,Flight,ENG
Flight booking status online modify kar diya hai,booking,ENG
Flight booking status online modify kar diya hai,status,ENG
Flight booking status online modify kar diya hai,online,ENG
Flight booking status online modify kar diya hai,modify,ENG
Flight booking status online modify kar diya hai,kar,URD
Flight booking status online modify kar diya hai,diya,URD
Flight booking status online modify kar diya hai,hai,URD
Is web application me security patch add update,Is,URD
Is web application me security patch add update,web,ENG
Is web application me security patch add update,application,ENG
Is web application me security patch add update,me,URD
Is web application me security patch add update,security,ENG
Is web application me security patch add update,patch,ENG
Is web application me security patch add update,add,ENG
Is web application me security patch add update,update,ENG
Cyber attack warning clear detail print out nikalo,Cyber,ENG
Cyber attack warning clear detail print out nikalo,attack,ENG
Cyber attack warning clear detail print out nikalo,warning,ENG
Cyber attack warning clear detail print out nikalo,clear,ENG
Cyber attack warning clear detail print out nikalo,detail,ENG
Cyber attack warning clear detail print out nikalo,print,ENG
Cyber attack warning clear detail print out nikalo,out,ENG
Cyber attack warning clear detail print out nikalo,nikalo,URD
Online order delivery driver address query kar raha,Online,ENG
Online order delivery driver address query kar raha,order,ENG
Online order delivery driver address query kar raha,delivery,ENG
Online order delivery driver address query kar raha,driver,ENG
Online order delivery driver address query kar raha,address,ENG
Online order delivery driver address query kar raha,query,ENG
Online order delivery driver address query kar raha,kar,URD
Online order delivery driver address query kar raha,raha,URD
Digital marketing strategy plan approval complete ho gayi,Digital,ENG
Digital marketing strategy plan approval complete ho gayi,marketing,ENG
Digital marketing strategy plan approval complete ho gayi,strategy,ENG
Digital marketing strategy plan approval complete ho gayi,plan,ENG
Digital marketing strategy plan approval complete ho gayi,approval,ENG
Digital marketing strategy plan approval complete ho gayi,complete,ENG
Digital marketing strategy plan approval complete ho gayi,ho,URD
Digital marketing strategy plan approval complete ho gayi,gayi,URD
Software bug reporting tool link share kar do,Software,ENG
Software bug reporting tool link share kar do,bug,ENG
Software bug reporting tool link share kar do,reporting,ENG
Software bug reporting tool link share kar do,tool,ENG
Software bug reporting tool link share kar do,link,ENG
Software bug reporting tool link share kar do,share,ENG
Software bug reporting tool link share kar do,kar,URD
Software bug reporting tool link share kar do,do,URD
Mera password reset link inbox me receive hua,Mera,URD
Mera password reset link inbox me receive hua,password,ENG
Mera password reset link inbox me receive hua,reset,ENG
Mera password reset link inbox me receive hua,link,ENG
Mera password reset link inbox me receive hua,inbox,ENG
Mera password reset link inbox me receive hua,me,URD
Mera password reset link inbox me receive hua,receive,ENG
Mera password reset link inbox me receive hua,hua,URD
Higher entry test scorecard update publish kar di,Higher,ENG
Higher entry test scorecard update publish kar di,entry,ENG
Higher entry test scorecard update publish kar di,test,ENG
Higher entry test scorecard update publish kar di,scorecard,ENG
Higher entry test scorecard update publish kar di,update,ENG
Higher entry test scorecard update publish kar di,publish,ENG
Higher entry test scorecard update publish kar di,kar,URD
Higher entry test scorecard update publish kar di,di,URD
Research team ne core data analysis publish ki,Research,ENG
Research team ne core data analysis publish ki,team,ENG
Research team ne core data analysis publish ki,ne,URD
Research team ne core data analysis publish ki,core,ENG
Research team ne core data analysis publish ki,data,ENG
Research team ne core data analysis publish ki,analysis,ENG
Research team ne core data analysis publish ki,publish,ENG
Research team ne core data analysis publish ki,ki,URD
New mobile release first week benchmark touch kiya,New,ENG
New mobile release first week benchmark touch kiya,mobile,ENG
New mobile release first week benchmark touch kiya,release,ENG
New mobile release first week benchmark touch kiya,first,ENG
New mobile release first week benchmark touch kiya,week,ENG
New mobile release first week benchmark touch kiya,benchmark,ENG
New mobile release first week benchmark touch kiya,touch,ENG
New mobile release first week benchmark touch kiya,kiya,URD
City traffic control team emergency operational guide issue,City,ENG
City traffic control team emergency operational guide issue,traffic,ENG
City traffic control team emergency operational guide issue,control,ENG
City traffic control team emergency operational guide issue,team,ENG
City traffic control team emergency operational guide issue,emergency,ENG
City traffic control team emergency operational guide issue,operational,ENG
City traffic control team emergency operational guide issue,guide,ENG
City traffic control team emergency operational guide issue,issue,ENG
Student portal login error fix solve ho gaya,Student,ENG
Student portal login error fix solve ho gaya,portal,ENG
Student portal login error fix solve ho gaya,login,ENG
Student portal login error fix solve ho gaya,error,ENG
Student portal login error fix solve ho gaya,fix,ENG
Student portal login error fix solve ho gaya,solve,ENG
Student portal login error fix solve ho gaya,ho,URD
Student portal login error fix solve ho gaya,gaya,URD
Project timeline phase two start hone wala hai,Project,ENG
Project timeline phase two start hone wala hai,timeline,ENG
Project timeline phase two start hone wala hai,phase,ENG
Project timeline phase two start hone wala hai,two,ENG
Project timeline phase two start hone wala hai,start,ENG
Project timeline phase two start hone wala hai,hone,URD
Project timeline phase two start hone wala hai,wala,URD
Project timeline phase two start hone wala hai,hai,URD
Is software release note me technical detail include,Is,URD
Is software release note me technical detail include,software,ENG
Is software release note me technical detail include,release,ENG
Is software release note me technical detail include,note,ENG
Is software release note me technical detail include,me,URD
Is software release note me technical detail include,technical,ENG
Is software release note me technical detail include,detail,ENG
Is software release note me technical detail include,include,ENG
Local event management team safety protocol follow kare,Local,ENG
Local event management team safety protocol follow kare,event,ENG
Local event management team safety protocol follow kare,management,ENG
Local event management team safety protocol follow kare,team,ENG
Local event management team safety protocol follow kare,safety,ENG
Local event management team safety protocol follow kare,protocol,ENG
Local event management team safety protocol follow kare,follow,ENG
Local event management team safety protocol follow kare,kare,URD
Mera storage memory full alert receive hone laga,Mera,URD
Mera storage memory full alert receive hone laga,storage,ENG
Mera storage memory full alert receive hone laga,memory,ENG
Mera storage memory full alert receive hone laga,full,ENG
Mera storage memory full alert receive hone laga,alert,ENG
Mera storage memory full alert receive hone laga,receive,ENG
Mera storage memory full alert receive hone laga,hone,URD
Mera storage memory full alert receive hone laga,laga,URD
Is laptop screen bright display balance sahi hai,Is,URD
Is laptop screen bright display balance sahi hai,laptop,ENG
Is laptop screen bright display balance sahi hai,screen,ENG
Is laptop screen bright display balance sahi hai,bright,ENG
Is laptop screen bright display balance sahi hai,display,ENG
Is laptop screen bright display balance sahi hai,balance,ENG
Is laptop screen bright display balance sahi hai,sahi,URD
Is laptop screen bright display balance sahi hai,hai,URD
New client onboarding process timing schedule ban gaya,New,ENG
New client onboarding process timing schedule ban gaya,client,ENG
New client onboarding process timing schedule ban gaya,onboarding,ENG
New client onboarding process timing schedule ban gaya,process,ENG
New client onboarding process timing schedule ban gaya,timing,ENG
New client onboarding process timing schedule ban gaya,schedule,ENG
New client onboarding process timing schedule ban gaya,ban,URD
New client onboarding process timing schedule ban gaya,gaya,URD
Main abhi sochoing mode mein hoon,Main,URD
Main abhi sochoing mode mein hoon,abhi,URD
Main abhi sochoing mode mein hoon,sochoing,MIX
Main abhi sochoing mode mein hoon,mode,ENG
Main abhi sochoing mode mein hoon,mein,URD
Main abhi sochoing mode mein hoon,hoon,URD
Tum bohot tensionizing baatein kar rahe ho,Tum,URD
Tum bohot tensionizing baatein kar rahe ho,bohot,URD
Tum bohot tensionizing baatein kar rahe ho,tensionizing,MIX
Tum bohot tensionizing baatein kar rahe ho,baatein,URD
Tum bohot tensionizing baatein kar rahe ho,kar,URD
Tum bohot tensionizing baatein kar rahe ho,rahe,URD
Tum bohot tensionizing baatein kar rahe ho,ho,URD
Kal hum dost log partying kar rahe thay,Kal,URD
Kal hum dost log partying kar rahe thay,hum,URD
Kal hum dost log partying kar rahe thay,dost,URD
Kal hum dost log partying kar rahe thay,log,URD
Kal hum dost log partying kar rahe thay,partying,MIX
Kal hum dost log partying kar rahe thay,kar,URD
Kal hum dost log partying kar rahe thay,rahe,URD
Kal hum dost log partying kar rahe thay,thay,URD
Car drive-ing karte hue call mat suno,Car,ENG
Car drive-ing karte hue call mat suno,drive-ing,MIX
Car drive-ing karte hue call mat suno,karte,URD
Car drive-ing karte hue call mat suno,hue,URD
Car drive-ing karte hue call mat suno,call,ENG
Car drive-ing karte hue call mat suno,mat,URD
Car drive-ing karte hue call mat suno,suno,URD
Yeh assignment bohot confusingly complex hai,Yeh,URD
Yeh assignment bohot confusingly complex hai,assignment,ENG
Yeh assignment bohot confusingly complex hai,bohot,URD
Yeh assignment bohot confusingly complex hai,confusingly,MIX
Yeh assignment bohot confusingly complex hai,complex,ENG
Yeh assignment bohot confusingly complex hai,hai,URD
Usne mujhe ignorefully look diya,Usne,URD
Usne mujhe ignorefully look diya,mujhe,URD
Usne mujhe ignorefully look diya,ignorefully,MIX
Usne mujhe ignorefully look diya,look,ENG
Usne mujhe ignorefully look diya,diya,URD
Mera mind seting nahi ho raha is pe,Mera,URD
Mera mind seting nahi ho raha is pe,mind,ENG
Mera mind seting nahi ho raha is pe,seting,MIX
Mera mind seting nahi ho raha is pe,nahi,URD
Mera mind seting nahi ho raha is pe,ho,URD
Mera mind seting nahi ho raha is pe,raha,URD
Mera mind seting nahi ho raha is pe,is,URD
Mera mind seting nahi ho raha is pe,pe,URD
Bhai thoda adjustify kar lo mere sath,Bhai,URD
Bhai thoda adjustify kar lo mere sath,thoda,URD
Bhai thoda adjustify kar lo mere sath,adjustify,MIX
Bhai thoda adjustify kar lo mere sath,kar,URD
Bhai thoda adjustify kar lo mere sath,lo,URD
Bhai thoda adjustify kar lo mere sath,mere,URD
Bhai thoda adjustify kar lo mere sath,sath,URD
Kya tum online-ification mein busy ho,Kya,URD
Kya tum online-ification mein busy ho,tum,URD
Kya tum online-ification mein busy ho,online-ification,MIX
Kya tum online-ification mein busy ho,mein,URD
Kya tum online-ification mein busy ho,busy,ENG
Kya tum online-ification mein busy ho,ho,URD
Aaj kl log bohot showoffy ho gaye hain,Aaj,URD
Aaj kl log bohot showoffy ho gaye hain,kl,URD
Aaj kl log bohot showoffy ho gaye hain,log,URD
Aaj kl log bohot showoffy ho gaye hain,bohot,URD
Aaj kl log bohot showoffy ho gaye hain,showoffy,MIX
Aaj kl log bohot showoffy ho gaye hain,ho,URD
Aaj kl log bohot showoffy ho gaye hain,gaye,URD
Aaj kl log bohot showoffy ho gaye hain,hain,URD
Mera laptop slowish perform kar raha hai,Mera,URD
Mera laptop slowish perform kar raha hai,laptop,ENG
Mera laptop slowish perform kar raha hai,slowish,MIX
Mera laptop slowish perform kar raha hai,perform,ENG
Mera laptop slowish perform kar raha hai,kar,URD
Mera laptop slowish perform kar raha hai,raha,URD
Mera laptop slowish perform kar raha hai,hai,URD
Woh bohot dramaticly react kar rahi thi,Woh,URD
Woh bohot dramaticly react kar rahi thi,bohot,URD
Woh bohot dramaticly react kar rahi thi,dramaticly,MIX
Woh bohot dramaticly react kar rahi thi,react,ENG
Woh bohot dramaticly react kar rahi thi,kar,URD
Woh bohot dramaticly react kar rahi thi,rahi,URD
Woh bohot dramaticly react kar rahi thi,thi,URD
Is plan mein bohot riskiest factors hain,Is,URD
Is plan mein bohot riskiest factors hain,plan,ENG
Is plan mein bohot riskiest factors hain,mein,URD
Is plan mein bohot riskiest factors hain,bohot,URD
Is plan mein bohot riskiest factors hain,riskiest,MIX
Is plan mein bohot riskiest factors hain,factors,ENG
Is plan mein bohot riskiest factors hain,hain,URD
Yahan light flickeringly chal rahi hai,Yahan,URD
Yahan light flickeringly chal rahi hai,light,ENG
Yahan light flickeringly chal rahi hai,flickeringly,MIX
Yahan light flickeringly chal rahi hai,chal,URD
Yahan light flickeringly chal rahi hai,rahi,URD
Yahan light flickeringly chal rahi hai,hai,URD
Tum har baat pe overthinkerish ban jate ho,Tum,URD
Tum har baat pe overthinkerish ban jate ho,har,URD
Tum har baat pe overthinkerish ban jate ho,baat,URD
Tum har baat pe overthinkerish ban jate ho,pe,URD
Tum har baat pe overthinkerish ban jate ho,overthinkerish,MIX
Tum har baat pe overthinkerish ban jate ho,ban,URD
Tum har baat pe overthinkerish ban jate ho,jate,URD
Tum har baat pe overthinkerish ban jate ho,ho,URD
Bhai game playing status check karo,Bhai,URD
Bhai game playing status check karo,game,ENG
Bhai game playing status check karo,playing,MIX
Bhai game playing status check karo,status,ENG
Bhai game playing status check karo,check,ENG
Bhai game playing status check karo,karo,URD
Mera order deliverify ho gaya hai,Mera,URD
Mera order deliverify ho gaya hai,order,ENG
Mera order deliverify ho gaya hai,deliverify,MIX
Mera order deliverify ho gaya hai,ho,URD
Mera order deliverify ho gaya hai,gaya,URD
Mera order deliverify ho gaya hai,hai,URD
Kya tune password resetify kiya hai,Kya,URD
Kya tune password resetify kiya hai,tune,URD
Kya tune password resetify kiya hai,password,ENG
Kya tune password resetify kiya hai,resetify,MIX
Kya tune password resetify kiya hai,kiya,URD
Kya tune password resetify kiya hai,hai,URD
Yeh pic bohot aestheticly pleasing hai,Yeh,URD
Yeh pic bohot aestheticly pleasing hai,pic,ENG
Yeh pic bohot aestheticly pleasing hai,bohot,URD
Yeh pic bohot aestheticly pleasing hai,aestheticly,MIX
Yeh pic bohot aestheticly pleasing hai,pleasing,ENG
Yeh pic bohot aestheticly pleasing hai,hai,URD
Flight delayment ki waja se wait karna para,Flight,ENG
Flight delayment ki waja se wait karna para,delayment,MIX
Flight delayment ki waja se wait karna para,ki,URD
Flight delayment ki waja se wait karna para,waja,URD
Flight delayment ki waja se wait karna para,se,URD
Flight delayment ki waja se wait karna para,wait,ENG
Flight delayment ki waja se wait karna para,karna,URD
Flight delayment ki waja se wait karna para,para,URD
Usne apna account verify-ing karwaya hai,Usne,URD
Usne apna account verify-ing karwaya hai,apna,URD
Usne apna account verify-ing karwaya hai,account,ENG
Usne apna account verify-ing karwaya hai,verify-ing,MIX
Usne apna account verify-ing karwaya hai,karwaya,URD
Usne apna account verify-ing karwaya hai,hai,URD
Yeh app crashy behavior de rahi hai,Yeh,URD
Yeh app crashy behavior de rahi hai,app,ENG
Yeh app crashy behavior de rahi hai,crashy,MIX
Yeh app crashy behavior de rahi hai,behavior,ENG
Yeh app crashy behavior de rahi hai,de,URD
Yeh app crashy behavior de rahi hai,rahi,URD
Yeh app crashy behavior de rahi hai,hai,URD
Thoda chillaxing mahol hona chahiye,Thoda,URD
Thoda chillaxing mahol hona chahiye,chillaxing,MIX
Thoda chillaxing mahol hona chahiye,mahol,URD
Thoda chillaxing mahol hona chahiye,hona,URD
Thoda chillaxing mahol hona chahiye,chahiye,URD
Mera speaker reconnectify nahi ho raha,Mera,URD
Mera speaker reconnectify nahi ho raha,speaker,ENG
Mera speaker reconnectify nahi ho raha,reconnectify,MIX
Mera speaker reconnectify nahi ho raha,nahi,URD
Mera speaker reconnectify nahi ho raha,ho,URD
Mera speaker reconnectify nahi ho raha,raha,URD
Class cancellation notice aa gaya hai,Class,ENG
Class cancellation notice aa gaya hai,cancellation,MIX
Class cancellation notice aa gaya hai,notice,ENG
Class cancellation notice aa gaya hai,aa,URD
Class cancellation notice aa gaya hai,gaya,URD
Class cancellation notice aa gaya hai,hai,URD
Yeh filter bohot unnaturalish lag raha hai,Yeh,URD
Yeh filter bohot unnaturalish lag raha hai,filter,ENG
Yeh filter bohot unnaturalish lag raha hai,bohot,URD
Yeh filter bohot unnaturalish lag raha hai,unnaturalish,MIX
Yeh filter bohot unnaturalish lag raha hai,lag,URD
Yeh filter bohot unnaturalish lag raha hai,raha,URD
Yeh filter bohot unnaturalish lag raha hai,hai,URD
Project deadline extendedly push ho gayi,Project,ENG
Project deadline extendedly push ho gayi,deadline,ENG
Project deadline extendedly push ho gayi,extendedly,MIX
Project deadline extendedly push ho gayi,push,ENG
Project deadline extendedly push ho gayi,ho,URD
Project deadline extendedly push ho gayi,gayi,URD
Is post pe comments-ification ho rahi hai,Is,URD
Is post pe comments-ification ho rahi hai,post,ENG
Is post pe comments-ification ho rahi hai,pe,URD
Is post pe comments-ification ho rahi hai,comments-ification,MIX
Is post pe comments-ification ho rahi hai,ho,URD
Is post pe comments-ification ho rahi hai,rahi,URD
Is post pe comments-ification ho rahi hai,hai,URD
Sir ne test markify kar diya hai,Sir,URD
Sir ne test markify kar diya hai,ne,URD
Sir ne test markify kar diya hai,test,ENG
Sir ne test markify kar diya hai,markify,MIX
Sir ne test markify kar diya hai,kar,URD
Sir ne test markify kar diya hai,diya,URD
Sir ne test markify kar diya hai,hai,URD
